Contract,C/P,TTM,Strike,OI,Volume,Liquitity
RHO,賣權,202109,6.54,0,0,nan
RHO,賣權,202109,6.56,0,0,nan
RHO,賣權,202109,6.58,0,0,nan
RHO,賣權,202109,6.6,0,0,nan
RHO,賣權,202109,6.62,0,0,nan
RHO,賣權,202109,6.64,0,0,nan
RHO,賣權,202109,6.68,0,0,nan
RHO,賣權,202109,6.72,0,0,nan
RHO,賣權,202109,6.76,0,0,nan
RHO,賣權,202109,6.8,0,0,nan
RHO,賣權,202109,6.84,0,0,nan
RHO,賣權,202109,6.88,0,0,nan
RHO,賣權,202109,6.92,0,0,nan
RHO,賣權,202109,6.96,0,0,nan
RHO,賣權,202109,7.0,0,0,nan
RHO,賣權,202109,7.04,0,0,nan
RHO,賣權,202109,7.08,0,0,nan
RHO,賣權,202109,7.12,0,0,nan
RHO,賣權,202109,7.16,0,0,nan
RHO,賣權,202109,7.2,0,0,nan
RHO,賣權,202109,7.24,0,0,nan
RHO,賣權,202109,7.28,0,0,nan
RHO,賣權,202109,7.32,0,0,nan
RHO,賣權,202109,7.36,0,0,nan
RHO,賣權,202109,7.4,0,0,nan
RHO,賣權,202109,7.44,0,0,nan
RHO,賣權,202109,7.48,0,0,nan
RHO,買權,202112,6.16,0,0,nan
RHO,買權,202112,6.2,0,0,nan
RHO,買權,202112,6.24,0,0,nan
RHO,買權,202112,6.28,0,0,nan
RHO,買權,202112,6.32,0,0,nan
RHO,買權,202112,6.36,0,0,nan
RHO,買權,202112,6.4,0,0,nan
RHO,買權,202112,6.44,0,0,nan
RHO,買權,202112,6.48,0,0,nan
RHO,買權,202112,6.52,0,0,nan
RHO,買權,202112,6.56,0,0,nan
RHO,買權,202112,6.6,0,0,nan
RHO,買權,202112,6.64,0,0,nan
RHO,買權,202112,6.68,0,0,nan
RHO,買權,202112,6.72,0,0,nan
RHO,買權,202112,6.76,0,0,nan
RHO,買權,202112,6.8,0,0,nan
RHO,買權,202112,6.84,0,0,nan
RHO,買權,202112,6.88,0,0,nan
RHO,買權,202112,6.92,0,0,nan
RHO,買權,202112,6.96,0,0,nan
RHO,買權,202112,7.0,0,0,nan
RHO,買權,202112,7.04,0,0,nan
RHO,買權,202112,7.08,0,0,nan
RHO,買權,202112,7.12,0,0,nan
RHO,買權,202112,7.16,0,0,nan
RHO,買權,202112,7.2,0,0,nan
RHO,賣權,202112,6.16,0,0,nan
RHO,賣權,202112,6.2,0,0,nan
RHO,賣權,202112,6.24,0,0,nan
RHO,賣權,202112,6.28,0,0,nan
RHO,賣權,202112,6.32,0,0,nan
RHO,賣權,202112,6.36,0,0,nan
RHO,賣權,202112,6.4,0,0,nan
RHO,賣權,202112,6.44,0,0,nan
RHO,賣權,202112,6.48,0,0,nan
RHO,賣權,202112,6.52,0,0,nan
RHO,賣權,202112,6.56,0,0,nan
RHO,賣權,202112,6.6,0,0,nan
RHO,賣權,202112,6.64,0,0,nan
RHO,賣權,202112,6.68,0,0,nan
RHO,賣權,202112,6.72,0,0,nan
RHO,賣權,202112,6.76,0,0,nan
RHO,賣權,202112,6.8,0,0,nan
RHO,賣權,202112,6.84,0,0,nan
RHO,賣權,202112,6.88,0,0,nan
RHO,賣權,202112,6.92,0,0,nan
RHO,賣權,202112,6.96,0,0,nan
RHO,賣權,202112,7.0,0,0,nan
RHO,賣權,202112,7.04,0,0,nan
RHO,賣權,202112,7.08,0,0,nan
RHO,賣權,202112,7.12,0,0,nan
RHO,賣權,202112,7.16,0,0,nan
RHO,賣權,202112,7.2,0,0,nan
RHO,買權,202203,6.2,0,0,nan
RHO,買權,202203,6.24,0,0,nan
RHO,買權,202203,6.28,0,0,nan
RHO,買權,202203,6.32,0,0,nan
RHO,買權,202203,6.36,0,0,nan
RHO,買權,202203,6.4,0,0,nan
RHO,買權,202203,6.44,0,0,nan
RHO,買權,202203,6.48,0,0,nan
RHO,買權,202203,6.52,0,0,nan
RHO,買權,202203,6.56,0,0,nan
RHO,買權,202203,6.6,0,0,nan
RHO,買權,202203,6.64,0,0,nan
RHO,買權,202203,6.68,0,0,nan
RHO,買權,202203,6.72,0,0,nan
RHO,買權,202203,6.76,0,0,nan
RHO,買權,202203,6.8,0,0,nan
RHO,買權,202203,6.84,0,0,nan
RHO,買權,202203,6.88,0,0,nan
RHO,買權,202203,6.92,0,0,nan
RHO,買權,202203,6.96,0,0,nan
RHO,買權,202203,7.0,0,0,nan
RHO,買權,202203,7.04,0,0,nan
RHO,賣權,202203,6.2,0,0,nan
RHO,賣權,202203,6.24,0,0,nan
RHO,賣權,202203,6.28,0,0,nan
RHO,賣權,202203,6.32,0,0,nan
RHO,賣權,202203,6.36,0,0,nan
RHO,賣權,202203,6.4,0,0,nan
RHO,賣權,202203,6.44,0,0,nan
RHO,賣權,202203,6.48,0,0,nan
RHO,賣權,202203,6.52,0,0,nan
RHO,賣權,202203,6.56,0,0,nan
RHO,賣權,202203,6.6,0,0,nan
RHO,賣權,202203,6.64,0,0,nan
RHO,賣權,202203,6.68,0,0,nan
RHO,賣權,202203,6.72,0,0,nan
RHO,賣權,202203,6.76,0,0,nan
RHO,賣權,202203,6.8,0,0,nan
RHO,賣權,202203,6.84,0,0,nan
RHO,賣權,202203,6.88,0,0,nan
RHO,賣權,202203,6.92,0,0,nan
RHO,賣權,202203,6.96,0,0,nan
RHO,賣權,202203,7.0,0,0,nan
RHO,賣權,202203,7.04,0,0,nan
RHO,買權,202206,6.24,0,0,nan
RHO,買權,202206,6.28,0,0,nan
RHO,買權,202206,6.32,0,0,nan
RHO,買權,202206,6.36,0,0,nan
RHO,買權,202206,6.4,0,0,nan
RHO,買權,202206,6.44,0,0,nan
RHO,買權,202206,6.48,0,0,nan
RHO,買權,202206,6.52,0,0,nan
RHO,買權,202206,6.56,0,0,nan
RHO,買權,202206,6.6,0,0,nan
RHO,買權,202206,6.64,0,0,nan
RHO,買權,202206,6.68,0,0,nan
RHO,買權,202206,6.72,0,0,nan
RHO,買權,202206,6.76,0,0,nan
RHO,買權,202206,6.8,0,0,nan
RHO,買權,202206,6.84,0,0,nan
RHO,買權,202206,6.88,0,0,nan
RHO,買權,202206,6.92,0,0,nan
RHO,買權,202206,6.96,0,0,nan
RHO,賣權,202206,6.24,0,0,nan
RHO,賣權,202206,6.28,0,0,nan
RHO,賣權,202206,6.32,0,0,nan
RHO,賣權,202206,6.36,0,0,nan
RHO,賣權,202206,6.4,0,0,nan
RHO,賣權,202206,6.44,0,0,nan
RHO,賣權,202206,6.48,0,0,nan
RHO,賣權,202206,6.52,0,0,nan
RHO,賣權,202206,6.56,0,0,nan
RHO,賣權,202206,6.6,0,0,nan
RHO,賣權,202206,6.64,0,0,nan
RHO,賣權,202206,6.68,0,0,nan
RHO,賣權,202206,6.72,0,0,nan
RHO,賣權,202206,6.76,0,0,nan
RHO,賣權,202206,6.8,0,0,nan
RHO,賣權,202206,6.84,0,0,nan
RHO,賣權,202206,6.88,0,0,nan
RHO,賣權,202206,6.92,0,0,nan
RHO,賣權,202206,6.96,0,0,nan
RHO,買權,202209,6.36,0,0,nan
RHO,買權,202209,6.4,0,0,nan
RHO,買權,202209,6.44,0,0,nan
RHO,買權,202209,6.48,0,0,nan
RHO,買權,202209,6.52,0,0,nan
RHO,買權,202209,6.56,0,0,nan
RHO,買權,202209,6.6,0,0,nan
RHO,買權,202209,6.64,0,0,nan
RHO,買權,202209,6.68,0,0,nan
RHO,買權,202209,6.72,0,0,nan
RHO,買權,202209,6.76,0,0,nan
RHO,買權,202209,6.8,0,0,nan
RHO,買權,202209,6.84,0,0,nan
RHO,買權,202209,6.88,0,0,nan
RHO,買權,202209,6.92,0,0,nan
RHO,買權,202209,6.96,0,0,nan
RHO,賣權,202209,6.36,0,0,nan
RHO,賣權,202209,6.4,0,0,nan
RHO,賣權,202209,6.44,0,0,nan
RHO,賣權,202209,6.48,0,0,nan
RHO,賣權,202209,6.52,0,0,nan
RHO,賣權,202209,6.56,0,0,nan
RHO,賣權,202209,6.6,0,0,nan
RHO,賣權,202209,6.64,0,0,nan
RHO,賣權,202209,6.68,0,0,nan
RHO,賣權,202209,6.72,0,0,nan
RHO,賣權,202209,6.76,0,0,nan
RHO,賣權,202209,6.8,0,0,nan
RHO,賣權,202209,6.84,0,0,nan
RHO,賣權,202209,6.88,0,0,nan
RHO,賣權,202209,6.92,0,0,nan
RHO,賣權,202209,6.96,0,0,nan
RTO,買權,202108,6.28,0,0,nan
RTO,買權,202108,6.3,0,0,nan
RTO,買權,202108,6.32,0,0,nan
RTO,買權,202108,6.34,0,0,nan
RTO,買權,202108,6.36,0,0,nan
RTO,買權,202108,6.38,0,0,nan
RTO,買權,202108,6.4,0,0,nan
RTO,買權,202108,6.42,0,0,nan
RTO,買權,202108,6.44,0,0,nan
RTO,買權,202108,6.46,0,0,nan
RTO,買權,202108,6.48,0,0,nan
RTO,買權,202108,6.5,0,0,nan
RTO,買權,202108,6.52,0,0,nan
RTO,買權,202108,6.54,0,0,nan
RTO,買權,202108,6.56,0,0,nan
RTO,買權,202108,6.58,0,0,nan
RTO,買權,202108,6.6,0,0,nan
RTO,買權,202108,6.62,0,0,nan
RTO,買權,202108,6.64,0,0,nan
RTO,買權,202108,6.66,0,0,nan
RTO,賣權,202108,6.28,0,0,nan
RTO,賣權,202108,6.3,0,0,nan
RTO,賣權,202108,6.32,0,0,nan
RTO,賣權,202108,6.34,0,0,nan
RTO,賣權,202108,6.36,0,0,nan
RTO,賣權,202108,6.38,0,0,nan
RTO,賣權,202108,6.4,0,0,nan
RTO,賣權,202108,6.42,0,0,nan
RTO,賣權,202108,6.44,0,0,nan
RTO,賣權,202108,6.46,0,0,nan
RTO,賣權,202108,6.48,0,0,nan
RTO,賣權,202108,6.5,0,0,nan
RTO,賣權,202108,6.52,0,0,nan
RTO,賣權,202108,6.54,0,0,nan
RTO,賣權,202108,6.56,0,0,nan
RTO,賣權,202108,6.58,0,0,nan
RTO,賣權,202108,6.6,0,0,nan
RTO,賣權,202108,6.62,0,0,nan
RTO,賣權,202108,6.64,0,0,nan
RTO,賣權,202108,6.66,0,0,nan
RTO,買權,202109,6.12,0,0,nan
RTO,買權,202109,6.16,0,0,nan
RTO,買權,202109,6.2,0,0,nan
RTO,買權,202109,6.24,0,0,nan
RTO,買權,202109,6.28,0,0,nan
RTO,買權,202109,6.32,0,0,nan
RTO,買權,202109,6.36,0,0,nan
RTO,買權,202109,6.38,0,0,nan
RTO,買權,202109,6.4,0,0,nan
RTO,買權,202109,6.42,0,0,nan
RTO,買權,202109,6.44,0,0,nan
RTO,買權,202109,6.46,0,0,nan
RTO,買權,202109,6.48,0,0,nan
RTO,買權,202109,6.5,0,0,nan
RTO,買權,202109,6.52,0,0,nan
RTO,買權,202109,6.54,0,0,nan
RTO,買權,202109,6.56,0,0,nan
RTO,買權,202109,6.58,0,0,nan
RTO,買權,202109,6.6,0,0,nan
RTO,買權,202109,6.62,0,0,nan
RTO,買權,202109,6.64,0,0,nan
RTO,買權,202109,6.68,0,0,nan
RTO,買權,202109,6.72,0,0,nan
RTO,買權,202109,6.76,0,0,nan
RTO,買權,202109,6.8,0,0,nan
RTO,買權,202109,6.84,52,0,9999.99
RTO,買權,202109,6.88,0,0,nan
RTO,買權,202109,6.92,0,0,nan
RTO,買權,202109,6.96,0,0,nan
RTO,買權,202109,7.0,20,0,9999.99
RTO,買權,202109,7.04,0,0,nan
RTO,買權,202109,7.08,0,0,nan
RTO,買權,202109,7.12,0,0,nan
RTO,買權,202109,7.16,0,0,nan
RTO,買權,202109,7.2,0,0,nan
RTO,買權,202109,7.24,0,0,nan
RTO,買權,202109,7.28,0,0,nan
RTO,買權,202109,7.32,0,0,nan
RTO,買權,202109,7.36,0,0,nan
RTO,買權,202109,7.4,0,0,nan
RTO,買權,202109,7.44,0,0,nan
RTO,買權,202109,7.48,0,0,nan
RTO,賣權,202109,6.12,0,0,nan
RTO,賣權,202109,6.16,0,0,nan
RTO,賣權,202109,6.2,0,0,nan
RTO,賣權,202109,6.24,0,0,nan
RTO,賣權,202109,6.28,0,0,nan
RTO,賣權,202109,6.32,0,0,nan
RTO,賣權,202109,6.36,0,0,nan
RTO,賣權,202109,6.38,0,0,nan
RTO,賣權,202109,6.4,0,0,nan
RTO,賣權,202109,6.42,0,0,nan
RTO,賣權,202109,6.44,0,0,nan
RTO,賣權,202109,6.46,0,0,nan
RTO,賣權,202109,6.48,0,0,nan
RTO,賣權,202109,6.5,0,0,nan
RTO,賣權,202109,6.52,0,0,nan
RTO,賣權,202109,6.54,0,0,nan
RTO,賣權,202109,6.56,0,0,nan
RTO,賣權,202109,6.58,0,0,nan
RTO,賣權,202109,6.6,0,0,nan
RTO,賣權,202109,6.62,0,0,nan
RTO,賣權,202109,6.64,0,0,nan
RTO,賣權,202109,6.68,0,0,nan
RTO,賣權,202109,6.72,0,0,nan
RTO,賣權,202109,6.76,0,0,nan
RTO,賣權,202109,6.8,102,0,9999.99
RTO,賣權,202109,6.84,26,0,9999.99
RTO,賣權,202109,6.88,0,0,nan
RTO,賣權,202109,6.92,0,0,nan
RTO,賣權,202109,6.96,0,0,nan
RTO,賣權,202109,7.0,20,0,9999.99
RTO,賣權,202109,7.04,0,0,nan
RTO,賣權,202109,7.08,100,0,9999.99
RTO,賣權,202109,7.12,0,0,nan
RTO,賣權,202109,7.16,0,0,nan
RTO,賣權,202109,7.2,0,0,nan
RTO,賣權,202109,7.24,0,0,nan
RTO,賣權,202109,7.28,0,0,nan
RTO,賣權,202109,7.32,0,0,nan
RTO,賣權,202109,7.36,0,0,nan
RTO,賣權,202109,7.4,0,0,nan
RTO,賣權,202109,7.44,0,0,nan
RTO,賣權,202109,7.48,0,0,nan
RTO,買權,202112,6.16,0,0,nan
RTO,買權,202112,6.2,0,0,nan
RTO,買權,202112,6.24,0,0,nan
RTO,買權,202112,6.28,0,0,nan
RTO,買權,202112,6.32,0,0,nan
RTO,買權,202112,6.36,0,0,nan
RTO,買權,202112,6.4,0,0,nan
RTO,買權,202112,6.44,0,0,nan
RTO,買權,202112,6.48,0,0,nan
RTO,買權,202112,6.52,0,0,nan
RTO,買權,202112,6.56,0,0,nan
RTO,買權,202112,6.6,0,0,nan
RTO,買權,202112,6.64,0,0,nan
RTO,買權,202112,6.68,0,0,nan
RTO,買權,202112,6.72,0,0,nan
RTO,買權,202112,6.76,0,0,nan
RTO,買權,202112,6.8,0,0,nan
RTO,買權,202112,6.84,0,0,nan
RTO,買權,202112,6.88,0,0,nan
RTO,買權,202112,6.92,0,0,nan
RTO,買權,202112,6.96,0,0,nan
RTO,買權,202112,7.0,0,0,nan
RTO,買權,202112,7.04,0,0,nan
RTO,買權,202112,7.08,0,0,nan
RTO,買權,202112,7.12,0,0,nan
RTO,買權,202112,7.16,0,0,nan
RTO,買權,202112,7.2,0,0,nan
RTO,賣權,202112,6.16,0,0,nan
RTO,賣權,202112,6.2,0,0,nan
RTO,賣權,202112,6.24,0,0,nan
RTO,賣權,202112,6.28,0,0,nan
RTO,賣權,202112,6.32,0,0,nan
RTO,賣權,202112,6.36,0,0,nan
RTO,賣權,202112,6.4,0,0,nan
RTO,賣權,202112,6.44,0,0,nan
RTO,賣權,202112,6.48,0,0,nan
RTO,賣權,202112,6.52,0,0,nan
RTO,賣權,202112,6.56,0,0,nan
RTO,賣權,202112,6.6,0,0,nan
RTO,賣權,202112,6.64,0,0,nan
RTO,賣權,202112,6.68,0,0,nan
RTO,賣權,202112,6.72,0,0,nan
RTO,賣權,202112,6.76,0,0,nan
RTO,賣權,202112,6.8,0,0,nan
RTO,賣權,202112,6.84,0,0,nan
RTO,賣權,202112,6.88,0,0,nan
RTO,賣權,202112,6.92,0,0,nan
RTO,賣權,202112,6.96,0,0,nan
RTO,賣權,202112,7.0,0,0,nan
RTO,賣權,202112,7.04,0,0,nan
RTO,賣權,202112,7.08,0,0,nan
RTO,賣權,202112,7.12,0,0,nan
RTO,賣權,202112,7.16,0,0,nan
RTO,賣權,202112,7.2,0,0,nan
RTO,買權,202203,6.2,0,0,nan
RTO,買權,202203,6.24,0,0,nan
RTO,買權,202203,6.28,0,0,nan
RTO,買權,202203,6.32,0,0,nan
RTO,買權,202203,6.36,0,0,nan
RTO,買權,202203,6.4,0,0,nan
RTO,買權,202203,6.44,0,0,nan
RTO,買權,202203,6.48,0,0,nan
RTO,買權,202203,6.52,0,0,nan
RTO,買權,202203,6.56,0,0,nan
RTO,買權,202203,6.6,0,0,nan
RTO,買權,202203,6.64,0,0,nan
RTO,買權,202203,6.68,0,0,nan
RTO,買權,202203,6.72,0,0,nan
RTO,買權,202203,6.76,0,0,nan
RTO,買權,202203,6.8,0,0,nan
RTO,買權,202203,6.84,0,0,nan
RTO,買權,202203,6.88,0,0,nan
RTO,買權,202203,6.92,0,0,nan
RTO,買權,202203,6.96,0,0,nan
RTO,買權,202203,7.0,0,0,nan
RTO,買權,202203,7.04,0,0,nan
RTO,賣權,202203,6.2,0,0,nan
RTO,賣權,202203,6.24,0,0,nan
RTO,賣權,202203,6.28,0,0,nan
RTO,賣權,202203,6.32,0,0,nan
RTO,賣權,202203,6.36,0,0,nan
RTO,賣權,202203,6.4,0,0,nan
RTO,賣權,202203,6.44,0,0,nan
RTO,賣權,202203,6.48,0,0,nan
RTO,賣權,202203,6.52,0,0,nan
RTO,賣權,202203,6.56,0,0,nan
RTO,賣權,202203,6.6,0,0,nan
RTO,賣權,202203,6.64,0,0,nan
RTO,賣權,202203,6.68,0,0,nan
RTO,賣權,202203,6.72,0,0,nan
RTO,賣權,202203,6.76,0,0,nan
RTO,賣權,202203,6.8,0,0,nan
RTO,賣權,202203,6.84,0,0,nan
RTO,賣權,202203,6.88,0,0,nan
RTO,賣權,202203,6.92,0,0,nan
RTO,賣權,202203,6.96,0,0,nan
RTO,賣權,202203,7.0,0,0,nan
RTO,賣權,202203,7.04,0,0,nan
RTO,買權,202206,6.24,0,0,nan
RTO,買權,202206,6.28,0,0,nan
RTO,買權,202206,6.32,0,0,nan
RTO,買權,202206,6.36,0,0,nan
RTO,買權,202206,6.4,0,0,nan
RTO,買權,202206,6.44,0,0,nan
RTO,買權,202206,6.48,0,0,nan
RTO,買權,202206,6.52,0,0,nan
RTO,買權,202206,6.56,0,0,nan
RTO,買權,202206,6.6,0,0,nan
RTO,買權,202206,6.64,0,0,nan
RTO,買權,202206,6.68,0,0,nan
RTO,買權,202206,6.72,0,0,nan
RTO,買權,202206,6.76,0,0,nan
RTO,買權,202206,6.8,0,0,nan
RTO,買權,202206,6.84,0,0,nan
RTO,買權,202206,6.88,0,0,nan
RTO,買權,202206,6.92,0,0,nan
RTO,買權,202206,6.96,0,0,nan
RTO,賣權,202206,6.24,0,0,nan
RTO,賣權,202206,6.28,0,0,nan
RTO,賣權,202206,6.32,0,0,nan
RTO,賣權,202206,6.36,0,0,nan
RTO,賣權,202206,6.4,0,0,nan
RTO,賣權,202206,6.44,0,0,nan
RTO,賣權,202206,6.48,0,0,nan
RTO,賣權,202206,6.52,0,0,nan
RTO,賣權,202206,6.56,0,0,nan
RTO,賣權,202206,6.6,0,0,nan
RTO,賣權,202206,6.64,0,0,nan
RTO,賣權,202206,6.68,0,0,nan
RTO,賣權,202206,6.72,0,0,nan
RTO,賣權,202206,6.76,0,0,nan
RTO,賣權,202206,6.8,0,0,nan
RTO,賣權,202206,6.84,0,0,nan
RTO,賣權,202206,6.88,0,0,nan
RTO,賣權,202206,6.92,0,0,nan
RTO,賣權,202206,6.96,0,0,nan
RTO,買權,202209,6.36,0,0,nan
RTO,買權,202209,6.4,0,0,nan
RTO,買權,202209,6.44,0,0,nan
RTO,買權,202209,6.48,0,0,nan
RTO,買權,202209,6.52,0,0,nan
RTO,買權,202209,6.56,0,0,nan
RTO,買權,202209,6.6,0,0,nan
RTO,買權,202209,6.64,0,0,nan
RTO,買權,202209,6.68,0,0,nan
RTO,買權,202209,6.72,0,0,nan
RTO,買權,202209,6.76,0,0,nan
RTO,買權,202209,6.8,0,0,nan
RTO,買權,202209,6.84,0,0,nan
RTO,買權,202209,6.88,0,0,nan
RTO,買權,202209,6.92,0,0,nan
RTO,買權,202209,6.96,0,0,nan
RTO,賣權,202209,6.36,0,0,nan
RTO,賣權,202209,6.4,0,0,nan
RTO,賣權,202209,6.44,0,0,nan
RTO,賣權,202209,6.48,0,0,nan
RTO,賣權,202209,6.52,0,0,nan
RTO,賣權,202209,6.56,0,0,nan
RTO,賣權,202209,6.6,0,0,nan
RTO,賣權,202209,6.64,0,0,nan
RTO,賣權,202209,6.68,0,0,nan
RTO,賣權,202209,6.72,0,0,nan
RTO,賣權,202209,6.76,0,0,nan
RTO,賣權,202209,6.8,0,0,nan
RTO,賣權,202209,6.84,0,0,nan
RTO,賣權,202209,6.88,0,0,nan
RTO,賣權,202209,6.92,0,0,nan
RTO,賣權,202209,6.96,0,0,nan
TEO,買權,202108,650.0,0,0,nan
TEO,買權,202108,660.0,0,0,nan
TEO,買權,202108,670.0,0,0,nan
TEO,買權,202108,680.0,0,0,nan
TEO,買權,202108,690.0,0,0,nan
TEO,買權,202108,700.0,0,0,nan
TEO,買權,202108,710.0,0,0,nan
TEO,買權,202108,720.0,0,0,nan
TEO,買權,202108,730.0,0,0,nan
TEO,買權,202108,740.0,0,0,nan
TEO,買權,202108,750.0,0,0,nan
TEO,買權,202108,760.0,0,0,nan
TEO,買權,202108,770.0,0,0,nan
TEO,買權,202108,780.0,44,17,2.59
TEO,買權,202108,790.0,0,0,nan
TEO,買權,202108,800.0,2,0,9999.99
TEO,買權,202108,810.0,62,12,5.17
TEO,買權,202108,820.0,54,16,3.38
TEO,買權,202108,830.0,106,20,5.3
TEO,買權,202108,840.0,72,71,1.01
TEO,買權,202108,850.0,152,32,4.75
TEO,買權,202108,860.0,84,30,2.8
TEO,買權,202108,870.0,158,38,4.16
TEO,買權,202108,880.0,56,19,2.95
TEO,買權,202108,890.0,30,3,10.0
TEO,買權,202108,900.0,44,6,7.33
TEO,買權,202108,910.0,40,0,9999.99
TEO,買權,202108,920.0,0,0,nan
TEO,買權,202108,930.0,0,0,nan
TEO,買權,202108,940.0,0,0,nan
TEO,買權,202108,950.0,0,0,nan
TEO,買權,202108,960.0,0,0,nan
TEO,買權,202108,970.0,0,0,nan
TEO,買權,202108,980.0,0,0,nan
TEO,買權,202108,990.0,0,0,nan
TEO,賣權,202108,650.0,0,0,nan
TEO,賣權,202108,660.0,0,0,nan
TEO,賣權,202108,670.0,0,0,nan
TEO,賣權,202108,680.0,0,0,nan
TEO,賣權,202108,690.0,0,0,nan
TEO,賣權,202108,700.0,0,0,nan
TEO,賣權,202108,710.0,0,0,nan
TEO,賣權,202108,720.0,0,0,nan
TEO,賣權,202108,730.0,0,0,nan
TEO,賣權,202108,740.0,0,0,nan
TEO,賣權,202108,750.0,16,0,9999.99
TEO,賣權,202108,760.0,42,0,9999.99
TEO,賣權,202108,770.0,52,4,13.0
TEO,賣權,202108,780.0,84,45,1.87
TEO,賣權,202108,790.0,48,2,24.0
TEO,賣權,202108,800.0,20,5,4.0
TEO,賣權,202108,810.0,30,0,9999.99
TEO,賣權,202108,820.0,52,9,5.78
TEO,賣權,202108,830.0,48,20,2.4
TEO,賣權,202108,840.0,4,1,4.0
TEO,賣權,202108,850.0,0,0,nan
TEO,賣權,202108,860.0,0,0,nan
TEO,賣權,202108,870.0,0,0,nan
TEO,賣權,202108,880.0,0,0,nan
TEO,賣權,202108,890.0,0,0,nan
TEO,賣權,202108,900.0,0,0,nan
TEO,賣權,202108,910.0,0,0,nan
TEO,賣權,202108,920.0,0,0,nan
TEO,賣權,202108,930.0,0,0,nan
TEO,賣權,202108,940.0,0,0,nan
TEO,賣權,202108,950.0,0,0,nan
TEO,賣權,202108,960.0,0,0,nan
TEO,賣權,202108,970.0,0,0,nan
TEO,賣權,202108,980.0,0,0,nan
TEO,賣權,202108,990.0,0,0,nan
TEO,買權,202109,1000.0,0,0,nan
TEO,買權,202109,1020.0,0,0,nan
TEO,買權,202109,1040.0,0,0,nan
TEO,買權,202109,540.0,0,0,nan
TEO,買權,202109,560.0,0,0,nan
TEO,買權,202109,580.0,0,0,nan
TEO,買權,202109,600.0,0,0,nan
TEO,買權,202109,620.0,0,0,nan
TEO,買權,202109,640.0,0,0,nan
TEO,買權,202109,660.0,0,0,nan
TEO,買權,202109,680.0,0,0,nan
TEO,買權,202109,690.0,0,0,nan
TEO,買權,202109,700.0,0,0,nan
TEO,買權,202109,710.0,0,0,nan
TEO,買權,202109,720.0,0,0,nan
TEO,買權,202109,730.0,0,0,nan
TEO,買權,202109,740.0,0,0,nan
TEO,買權,202109,750.0,0,0,nan
TEO,買權,202109,760.0,0,0,nan
TEO,買權,202109,770.0,0,0,nan
TEO,買權,202109,780.0,40,8,5.0
TEO,買權,202109,790.0,40,8,5.0
TEO,買權,202109,800.0,40,8,5.0
TEO,買權,202109,810.0,0,0,nan
TEO,買權,202109,820.0,0,0,nan
TEO,買權,202109,830.0,40,8,5.0
TEO,買權,202109,840.0,40,8,5.0
TEO,買權,202109,850.0,42,8,5.25
TEO,買權,202109,860.0,40,8,5.0
TEO,買權,202109,870.0,80,16,5.0
TEO,買權,202109,880.0,0,0,nan
TEO,買權,202109,890.0,0,0,nan
TEO,買權,202109,900.0,0,0,nan
TEO,買權,202109,910.0,0,0,nan
TEO,買權,202109,920.0,0,0,nan
TEO,買權,202109,930.0,0,0,nan
TEO,買權,202109,940.0,0,0,nan
TEO,買權,202109,950.0,0,0,nan
TEO,買權,202109,960.0,0,0,nan
TEO,買權,202109,970.0,0,0,nan
TEO,買權,202109,980.0,0,0,nan
TEO,買權,202109,990.0,0,0,nan
TEO,賣權,202109,1000.0,0,0,nan
TEO,賣權,202109,1020.0,0,0,nan
TEO,賣權,202109,1040.0,0,0,nan
TEO,賣權,202109,540.0,0,0,nan
TEO,賣權,202109,560.0,0,0,nan
TEO,賣權,202109,580.0,0,0,nan
TEO,賣權,202109,600.0,0,0,nan
TEO,賣權,202109,620.0,0,0,nan
TEO,賣權,202109,640.0,0,0,nan
TEO,賣權,202109,660.0,0,0,nan
TEO,賣權,202109,680.0,0,0,nan
TEO,賣權,202109,690.0,0,0,nan
TEO,賣權,202109,700.0,0,0,nan
TEO,賣權,202109,710.0,0,0,nan
TEO,賣權,202109,720.0,0,0,nan
TEO,賣權,202109,730.0,0,0,nan
TEO,賣權,202109,740.0,0,0,nan
TEO,賣權,202109,750.0,0,0,nan
TEO,賣權,202109,760.0,0,0,nan
TEO,賣權,202109,770.0,2,0,9999.99
TEO,賣權,202109,780.0,42,8,5.25
TEO,賣權,202109,790.0,40,8,5.0
TEO,賣權,202109,800.0,40,8,5.0
TEO,賣權,202109,810.0,40,8,5.0
TEO,賣權,202109,820.0,40,8,5.0
TEO,賣權,202109,830.0,40,8,5.0
TEO,賣權,202109,840.0,40,8,5.0
TEO,賣權,202109,850.0,40,8,5.0
TEO,賣權,202109,860.0,40,8,5.0
TEO,賣權,202109,870.0,40,16,2.5
TEO,賣權,202109,880.0,0,0,nan
TEO,賣權,202109,890.0,0,0,nan
TEO,賣權,202109,900.0,0,0,nan
TEO,賣權,202109,910.0,0,0,nan
TEO,賣權,202109,920.0,0,0,nan
TEO,賣權,202109,930.0,0,0,nan
TEO,賣權,202109,940.0,0,0,nan
TEO,賣權,202109,950.0,0,0,nan
TEO,賣權,202109,960.0,0,0,nan
TEO,賣權,202109,970.0,0,0,nan
TEO,賣權,202109,980.0,0,0,nan
TEO,賣權,202109,990.0,0,0,nan
TEO,買權,202110,700.0,0,0,nan
TEO,買權,202110,710.0,0,0,nan
TEO,買權,202110,720.0,0,0,nan
TEO,買權,202110,730.0,0,0,nan
TEO,買權,202110,740.0,0,0,nan
